,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
10380,2.14045,1.48646,0.16247,0.61320,False,Hamstrings,0.75218,1.46430,-1.24520,1.93785
10381,0.74542,-0.86524,0.00841,0.44537,True,Ear Lobe,3.76555,1.69799,0.20464,2.01643
10382,2.48903,-0.70875,0.04330,0.38149,True,Ear Lobe,1.04611,3.42806,-1.01163,0.48970
10383,2.63316,-1.68665,0.25587,0.60265,True,Ear Lobe,-0.55300,-0.52907,-4.01739,-0.09101
10384,0.63802,-0.38113,0.22995,0.26220,True,Ear Lobe,-4.70603,2.48315,-4.02899,1.93707
10385,1.03033,2.55514,-0.00130,0.28821,False,Hamstrings,1.76485,2.41667,-4.02899,1.93707
10386,-1.95687,-3.39287,-0.00351,0.45993,True,Ear Lobe,-0.07166,0.62428,-4.02899,1.93707
10387,0.41835,-0.05757,0.32536,0.60631,True,Glutes,0.26875,1.19958,-2.11041,0.47566
10388,-0.60088,-1.16055,0.07073,0.17769,True,Ear Lobe,1.91042,-1.62506,-1.71631,2.74777
10389,-3.51569,0.89662,0.19903,0.53607,False,Hamstrings,-0.00940,0.16630,-1.55030,2.52521
10390,0.64683,-0.31077,0.15337,0.44516,True,Ear Lobe,1.01344,-0.72429,2.55668,0.12186
10391,-0.80218,1.05379,0.27051,0.53602,False,Hamstrings,1.78203,2.59106,-1.85450,2.42734
10392,2.41784,0.25902,0.04988,0.26101,True,Pectorials,-0.66357,6.99120,-1.74669,1.43820
10393,0.46274,0.04216,0.15749,0.53476,True,Trapeziums,1.28580,3.03668,0.92212,1.06073
10394,-1.22252,-1.16899,0.11439,0.60740,True,Ear Lobe,4.14741,5.27262,2.93465,-0.08130
10395,2.48337,-0.11873,0.10631,0.27676,True,Ear Lobe,4.50210,2.37878,-2.99785,0.99705
10396,-0.90479,0.90759,0.19182,0.74828,False,Hamstrings,2.98926,-0.93340,-2.99785,0.99705
10397,0.55956,-0.12873,0.08937,0.60713,True,Pectorials,-1.66194,0.82634,1.99083,1.23802
10398,-3.37479,1.97135,0.22484,0.62162,False,Hamstrings,-1.01688,-1.00884,1.99083,1.23802
10399,2.89714,-2.73448,0.06256,0.48369,True,Ear Lobe,1.12570,-1.93084,-2.80272,0.81207
10400,2.60173,1.63612,0.04777,0.14819,False,Hamstrings,0.45957,5.33215,-2.46596,0.41982
10401,0.36790,-1.50179,0.23297,0.40433,True,Ear Lobe,2.02717,-0.03165,-1.99654,0.69608
10402,1.99137,2.49313,0.18185,0.35752,False,Hamstrings,2.23145,-2.18500,-1.99654,0.69608
10403,0.42375,-0.03238,0.16741,0.43507,True,Pectorials,2.70840,2.74557,-0.07972,1.19836
10404,-1.62780,0.69576,-0.07554,0.17249,False,Trapeziums,0.15711,2.69630,-1.85726,2.21768
10405,-0.64152,-1.16065,0.10540,0.20667,True,Ear Lobe,2.09772,1.37604,0.55744,2.53022
10406,-0.22227,-1.01148,0.08746,0.62340,True,Ear Lobe,0.98332,3.11214,3.79571,2.30562
10407,3.27822,-2.83362,0.14507,0.19706,True,Ear Lobe,0.50284,1.13417,3.32044,2.63383
10408,0.31696,0.10287,0.14178,0.18190,True,Tongue,5.09689,-0.98237,-1.96964,1.97137
10409,1.00747,-0.44989,0.02157,0.31726,True,Ear Lobe,2.09463,0.63884,-1.12361,2.22054
10410,2.44357,-0.63174,0.24898,0.54257,True,Ear Lobe,-0.87030,-2.92829,-2.89062,0.55832
10411,2.18299,-0.31533,0.33765,0.57028,True,Pectorials,1.09050,2.13190,-1.65946,1.09445
10412,-3.82668,-2.09303,0.22510,0.34388,True,Ear Lobe,-0.58205,5.27816,-0.56780,1.05598
10413,-0.93158,-1.83733,0.01853,0.52411,True,Ear Lobe,1.25726,4.63471,2.91021,1.46027
10414,1.98436,-1.05995,-0.01714,0.49182,True,Ear Lobe,1.81848,5.23638,0.80973,1.49681
10415,1.53645,-2.76794,0.09949,0.12066,True,Ear Lobe,-1.08637,1.34431,-0.91399,2.35686
10416,0.96466,-1.37718,0.07007,0.19765,True,Ear Lobe,2.96957,0.87128,-2.74994,1.37965
10417,-0.79337,-0.79580,0.02651,0.31888,True,Ear Lobe,-3.25102,1.33126,-1.53593,1.37346
10418,-1.43185,-0.66630,0.19049,0.25413,True,Ear Lobe,1.73895,1.00678,1.59846,0.12142
10419,2.55848,-0.48381,0.07723,0.62849,True,Ear Lobe,0.12479,-0.56699,1.59846,0.12142
10420,2.29988,-2.50515,0.00475,0.37650,True,Ear Lobe,-1.80460,3.30202,-2.63454,-0.27871
10421,-0.96563,3.32632,-0.02989,0.21087,False,Hamstrings,-1.50058,-1.28763,-2.08250,2.30322
10422,2.37567,1.09756,-0.08661,0.39699,False,Hamstrings,2.68742,0.72224,-2.08250,2.30322
10423,-1.56712,0.88119,0.25121,0.45398,False,Hamstrings,4.37757,0.35839,-2.08250,2.30322
10424,-1.03887,0.88870,0.19227,0.77341,False,Hamstrings,0.69626,-0.91804,-2.08250,2.30322
10425,0.45238,0.91920,0.18084,0.52955,False,Hamstrings,3.03492,0.54127,-1.55502,0.34953
10426,0.63793,-0.76471,0.18049,0.30037,True,Ear Lobe,-0.25022,-3.00314,-2.75317,2.36940
10427,-3.18391,1.31754,0.25462,0.74851,False,Hamstrings,3.92870,-1.64107,-2.75317,2.36940
10428,-1.44882,0.10003,0.18912,0.24400,True,Pectorials,-2.80997,2.35337,-2.63458,1.15507
10429,2.17850,-1.07207,0.16011,0.28556,True,Ear Lobe,1.67383,1.42882,-1.80023,-0.27745
10430,0.10364,-1.65359,0.08391,0.44825,True,Ear Lobe,1.18134,-3.53012,-1.80023,-0.27745
10431,-1.76114,-4.07985,0.06358,0.61360,True,Ear Lobe,0.06801,-3.68670,-1.80023,-0.27745
10432,-0.27338,1.84045,0.02846,0.32166,False,Hamstrings,0.12086,4.18143,-1.80023,-0.27745
10433,-0.66321,5.19429,0.17533,0.26864,False,Hamstrings,4.63771,3.09086,1.21310,2.04254
10434,-0.53220,1.86001,0.22665,0.40759,False,Hamstrings,2.79745,1.34653,-1.67505,0.43433
10435,0.93716,1.24794,0.04278,0.21394,False,Hamstrings,-1.28117,-0.81444,-1.67505,0.43433
10436,1.66829,-1.75802,0.04056,0.47759,True,Ear Lobe,-0.20141,-0.28335,-1.67505,0.43433
10437,-1.05393,2.15845,0.07771,0.43872,False,Hamstrings,0.36863,-2.09039,-1.67505,0.43433
10438,2.69907,-1.92925,0.14059,0.54073,True,Ear Lobe,3.08010,1.67081,0.59138,0.25111
10439,1.09071,-0.05292,-0.03771,0.56302,True,Tongue,0.96486,1.63226,1.15807,0.31327
10440,-1.04314,1.65536,-0.10897,0.27849,False,Hamstrings,4.50982,-2.04542,1.15807,0.31327
10441,0.92348,1.13018,-0.05233,0.47181,False,Hamstrings,0.49167,-0.04874,1.15807,0.31327
10442,-0.08313,-3.13739,-0.00193,0.23503,True,Ear Lobe,-0.28995,-1.40439,-3.14356,0.79863
10443,3.45079,0.52301,0.26743,0.26839,False,Hamstrings,2.65434,-0.74811,-2.24111,0.22119
10444,-3.32191,-0.07938,0.18807,0.54537,True,Deltoids,0.01149,-0.88152,-2.24111,0.22119
10445,-0.89716,-3.35035,-0.04268,0.49973,True,Ear Lobe,2.39185,1.57803,2.31116,1.08788
10446,-2.78809,2.05741,0.13376,0.73989,False,Hamstrings,2.81890,-3.22989,2.31116,1.08788
10447,-1.53356,2.93172,0.02729,0.52992,False,Hamstrings,2.01665,3.40268,0.18963,1.68637
10448,2.75780,4.99566,0.10060,0.48882,False,Hamstrings,-1.40936,3.58073,-0.86979,4.64850
10449,-3.38269,1.06856,0.15305,0.22356,False,Hamstrings,2.61122,1.54189,2.00896,1.65006
10450,1.04781,-0.42663,0.28101,0.42883,True,Ear Lobe,0.24078,-0.68763,2.00896,1.65006
10451,-1.23893,-0.31885,0.06479,0.25236,True,Ear Lobe,5.90886,-2.21450,2.00896,1.65006
10452,0.73981,-0.28864,-0.17000,0.39031,True,Ear Lobe,5.60194,2.68724,2.00896,1.65006
10453,0.93441,-1.09403,0.04469,0.58452,True,Ear Lobe,5.61250,3.73696,2.00896,1.65006
10454,0.01169,-0.25553,-0.13108,0.32714,True,Ear Lobe,4.33089,-1.99816,2.00896,1.65006
10455,-2.02717,0.37010,0.19778,0.52122,True,Hamstrings,-1.02529,1.76503,-3.12998,1.76870
10456,2.38742,0.34989,0.00982,0.57676,True,Hamstrings,1.78813,4.41187,-2.02720,1.31075
10457,0.10149,1.20537,-0.06358,0.46119,False,Hamstrings,3.74800,0.56767,-2.02720,1.31075
10458,1.03994,-2.69198,-0.04254,0.57049,True,Ear Lobe,3.29286,-0.85356,-2.02720,1.31075
10459,-0.37230,-0.38375,-0.02224,0.35452,True,Ear Lobe,-0.06017,-0.80878,-0.35223,2.84381
10460,0.46081,-0.44434,0.07192,0.58007,True,Ear Lobe,2.01750,1.31624,-0.35223,2.84381
10461,1.16387,-0.06274,0.22253,0.24276,True,Tongue,1.49384,5.95508,-1.84856,1.95256
10462,-0.49191,-2.82383,0.00059,0.20162,True,Ear Lobe,3.42308,2.49775,-1.84856,1.95256
10463,1.83931,-3.52267,0.12870,0.21026,True,Ear Lobe,2.25267,3.72993,2.12041,0.87227
10464,-0.42806,2.24467,0.09293,0.33453,False,Hamstrings,2.25173,1.56797,-2.99270,0.91849
10465,5.94230,-2.65607,-0.02401,0.47139,True,Ear Lobe,4.30033,0.80619,2.57376,0.17759
10466,-1.38713,-1.85303,0.11700,0.34141,True,Ear Lobe,1.82130,1.42575,4.71879,-0.62391
10467,1.51950,-1.84715,0.15284,0.23852,True,Ear Lobe,-0.21685,1.15417,3.09220,-0.36785
10468,-3.92444,4.43940,0.10135,0.48294,False,Hamstrings,1.96105,-0.72916,2.67270,-0.62672
10469,0.49358,0.15199,0.20195,0.25354,True,Deltoids,0.35986,-0.00115,2.47410,2.74784
10470,0.38893,-1.44632,0.17428,0.45705,True,Ear Lobe,2.27314,-0.98914,2.47410,2.74784
10471,-2.12560,2.92914,0.39841,0.39125,False,Hamstrings,-2.82411,1.86432,-2.04778,1.11015
10472,-1.59349,4.30959,-0.00117,0.60979,False,Hamstrings,3.38788,5.32398,2.60594,1.48837
10473,2.65740,-2.62789,0.17972,0.48236,True,Ear Lobe,0.00800,0.99527,2.83257,2.29690
10474,1.25633,-0.96870,0.24847,0.65049,True,Ear Lobe,-2.24489,-0.19681,2.83257,2.29690
10475,-1.45663,-4.09487,0.09611,0.37469,True,Ear Lobe,-1.86797,-0.23805,2.83257,2.29690
10476,-1.01227,0.92819,0.12438,0.21306,False,Hamstrings,5.27392,1.83047,1.65005,0.39807
10477,2.39045,-2.18013,0.07789,0.30391,True,Ear Lobe,1.04329,1.91580,2.08875,0.41268
10478,2.86400,3.29576,0.07293,0.55281,False,Hamstrings,1.35591,4.57088,0.27302,0.33194
10479,2.03162,-0.58785,-0.13920,0.37124,True,Ear Lobe,2.18829,-0.11100,0.27302,0.33194
10480,-0.21046,-2.28821,-0.05573,0.15262,True,Ear Lobe,-1.39203,-0.06041,-1.32911,2.33533
10481,-1.93234,1.72972,-0.09459,0.38056,False,Hamstrings,2.42818,0.12989,-1.32911,2.33533
10482,-0.23744,2.67019,0.16769,0.37907,False,Hamstrings,0.86544,-2.51240,-1.32911,2.33533
10483,2.97380,1.70369,0.29615,0.47966,False,Hamstrings,-2.62226,4.31947,-1.54570,1.86281
10484,2.77544,-0.30333,0.26515,0.68608,True,Deltoids,2.98692,2.70962,-1.54570,1.86281
10485,1.10964,0.82274,0.32772,0.50482,False,Hamstrings,1.32692,1.04542,-1.54570,1.86281
10486,1.85134,2.79005,0.20338,0.20948,False,Hamstrings,1.14248,4.58201,-1.40616,2.74539
10487,1.39795,-0.79150,0.36712,0.51617,True,Ear Lobe,5.77256,1.84660,-1.40616,2.74539
10488,3.47194,1.43393,0.22904,0.35000,False,Hamstrings,-0.09390,5.43905,1.69660,0.08093
10489,0.96372,2.89738,0.08742,0.22539,False,Hamstrings,0.23233,-1.40883,1.71281,2.54358
10490,-0.39296,-0.60310,-0.09788,0.51791,True,Ear Lobe,2.87801,0.46716,1.71281,2.54358
10491,-1.90351,1.27502,0.06235,0.65979,False,Hamstrings,2.43974,1.46228,-1.95362,2.33904
10492,-3.72546,2.47948,0.15130,0.17460,False,Hamstrings,2.78914,5.59609,2.94732,-0.32362
10493,0.41910,0.62386,0.17530,0.30082,False,Hamstrings,4.83706,2.87377,2.94415,-1.03729
10494,0.10514,-0.99427,0.22378,0.46782,True,Ear Lobe,2.48168,0.03663,-3.06296,0.70322
10495,0.94752,0.32871,0.18878,0.36218,True,Glutes,2.23077,0.68862,-3.06296,0.70322
10496,-0.20136,0.67042,0.01391,0.28868,False,Hamstrings,4.79172,0.05040,-3.06296,0.70322
10497,-5.04132,3.20612,0.09861,0.47257,False,Hamstrings,2.34340,2.52452,2.06646,1.25906
10498,-2.40904,-0.64191,0.07892,0.41423,True,Ear Lobe,0.95381,0.12765,2.61651,1.94667
10499,0.42872,4.09973,0.18182,0.35414,False,Hamstrings,2.22881,3.78479,0.16939,-0.71575
10500,-0.06550,-3.26535,-0.07119,0.32884,True,Ear Lobe,-5.70386,3.81312,-2.35161,1.05650
10501,1.99740,-1.46478,0.19372,0.18865,True,Ear Lobe,-0.95442,2.16884,-1.73159,0.00643
10502,-0.79112,-2.05039,-0.03609,0.46882,True,Ear Lobe,2.82883,-3.31354,-1.73159,0.00643
10503,0.16586,-1.68898,0.21041,0.28042,True,Ear Lobe,1.63031,0.32935,-2.29374,0.53077
10504,-3.10193,-1.81950,0.03258,0.30322,True,Ear Lobe,3.77709,1.33266,-2.25068,2.17902
10505,3.09653,0.39288,0.18869,0.16914,False,Trapeziums,3.09426,2.10900,0.87690,-0.26963
10506,-0.83639,0.84471,0.24170,0.25994,False,Hamstrings,-1.95330,-1.05325,-1.87872,1.38470
10507,4.23649,1.22811,0.16474,0.46169,False,Hamstrings,4.03308,-0.41656,2.08641,-0.37025
10508,1.35797,0.49013,0.15906,0.36417,False,Hamstrings,1.81859,-0.58693,-2.28982,-0.14492
10509,3.48479,-1.73119,0.06333,0.25375,True,Ear Lobe,-2.29416,3.08254,-0.24487,0.56222
10510,-3.21889,0.94225,0.14191,0.48229,False,Hamstrings,0.91812,0.89473,-0.24487,0.56222
10511,-2.27365,-1.62541,0.23692,0.65437,True,Ear Lobe,3.90682,0.51411,-0.24487,0.56222
10512,-0.58741,0.09598,-0.12025,0.37992,True,Ear Lobe,4.59532,0.41876,-0.24487,0.56222
10513,-3.16520,1.13489,-0.08336,0.19022,False,Hamstrings,2.58666,3.10705,0.59128,4.43708
10514,-1.47044,-1.58831,-0.12075,0.38813,True,Ear Lobe,1.52943,-0.27373,0.59128,4.43708
10515,-0.91714,-1.02656,-0.03228,0.11589,True,Ear Lobe,-0.63670,2.33681,-1.47369,1.28158
10516,-0.22305,4.35769,-0.00191,0.43910,False,Hamstrings,2.63863,1.16870,2.31183,3.32679
10517,4.58852,-0.58703,0.10152,0.52529,True,Ear Lobe,2.67886,-0.35461,1.61079,1.38569
10518,-0.87080,-3.79112,-0.00253,0.15857,True,Ear Lobe,-0.73906,2.52341,-0.10122,2.10177
10519,-1.79931,-0.48341,-0.03580,0.33382,True,Ear Lobe,-0.59101,3.52768,-1.23232,0.62441
10520,-1.46202,-2.06529,0.24031,0.32230,True,Ear Lobe,3.70457,2.63427,0.03886,-0.22750
10521,-0.28017,1.02587,0.18525,0.17142,False,Hamstrings,3.01687,0.75495,-1.21354,0.77944
10522,-2.48002,2.10254,0.00485,0.01490,False,Hamstrings,3.99492,3.30383,-3.19220,1.34777
10523,-2.78410,2.41391,0.21933,0.31700,False,Hamstrings,7.37402,2.67673,-2.36433,0.96469
10524,-2.09494,-4.17438,0.14737,0.20295,True,Ear Lobe,5.63940,0.56252,-0.49144,-0.60264
10525,-0.23798,1.92767,0.22618,0.37175,False,Hamstrings,0.78433,-1.34787,2.38772,2.26607
10526,-0.35978,5.65222,0.08785,0.35978,False,Hamstrings,3.04584,-0.90214,2.38772,2.26607
10527,-0.15342,-0.00071,0.14063,0.22458,True,Ear Lobe,-0.06442,-0.95609,-4.23036,-3.28461
10528,-0.56954,-0.29158,0.01906,0.24840,True,Ear Lobe,4.50574,0.13049,-4.23036,-3.28461
10529,-5.13284,1.86686,0.07662,0.55651,False,Hamstrings,1.35737,1.85082,-4.23036,-3.28461
10530,-1.33699,-1.60482,0.35981,0.48737,True,Ear Lobe,2.02819,-1.16447,-4.23036,-3.28461
10531,-1.29089,-0.92059,0.16823,0.41603,True,Ear Lobe,0.08884,2.57217,-2.15980,-0.27875
10532,0.11342,1.37588,-0.15534,0.46658,False,Hamstrings,-0.58160,0.44837,-2.15980,-0.27875
10533,-1.10848,0.32241,0.14900,0.66421,True,Hamstrings,4.59521,1.70966,-2.15980,-0.27875
10534,-0.46880,-1.85087,0.15150,0.15481,True,Ear Lobe,0.11602,5.84664,-0.45012,1.41643
10535,0.81788,2.91479,-0.06974,0.21668,False,Hamstrings,1.61586,2.24357,-2.16333,0.11895
10536,-2.96335,2.57885,0.14054,0.30215,False,Hamstrings,3.59937,1.70455,-2.57013,0.66510
10537,-2.92257,-0.13498,0.34496,0.58775,True,Trapeziums,2.27497,-0.35727,-2.57013,0.66510
10538,0.19530,-2.46775,0.09953,0.60528,True,Ear Lobe,7.48795,-0.81153,-2.57013,0.66510
10539,-0.07172,0.24747,0.19673,0.46522,True,Hamstrings,-0.22429,3.80409,3.55861,2.13001
10540,0.50009,1.01534,0.11258,0.36302,False,Hamstrings,3.26296,3.84799,3.55861,2.13001
10541,-0.07839,-0.33144,-0.00729,0.44302,True,Ear Lobe,5.58098,-0.76905,3.92202,-0.21354
10542,-0.02648,-0.21973,0.09783,0.41058,True,Ear Lobe,4.84978,1.61363,3.92202,-0.21354
10543,0.29758,1.04033,0.05605,0.14882,False,Hamstrings,2.57108,-0.63914,0.26826,2.93862
10544,-2.66211,-2.62768,0.04417,0.50013,True,Ear Lobe,2.15797,-2.41267,0.26826,2.93862
10545,-1.57131,-1.05455,0.37591,0.45380,True,Ear Lobe,0.11997,4.84830,-3.25031,-0.89002
10546,1.92157,1.21382,0.10962,0.50365,False,Hamstrings,1.91313,-0.39756,-3.25031,-0.89002
10547,-0.59030,-2.21688,0.06097,0.37802,True,Ear Lobe,2.81169,0.06452,-3.25031,-0.89002
10548,-0.19318,3.07783,0.10497,0.18770,False,Hamstrings,2.50342,2.79182,-2.37864,0.33263
10549,1.31898,3.02072,-0.21074,0.47422,False,Hamstrings,2.55996,0.25464,-2.37864,0.33263
10550,-0.00948,-0.30794,-0.04965,0.11505,True,Ear Lobe,-5.53356,-3.15921,-1.91124,2.39578
10551,0.00689,-2.23565,0.16640,0.71482,True,Ear Lobe,3.12484,-1.44086,-1.91124,2.39578
10552,-1.44923,0.19831,0.09955,0.32375,True,Deltoids,3.38563,-1.22409,1.65182,0.50232
10553,-1.20368,0.71133,0.19409,0.29771,False,Hamstrings,1.75743,2.68523,1.41718,2.75244
10554,0.36200,2.19824,0.16492,0.49217,False,Hamstrings,3.40212,1.22405,2.08727,2.56318
10555,2.91946,3.34355,0.07155,0.63322,False,Hamstrings,5.26057,0.78957,2.08727,2.56318
10556,-0.85823,-0.22023,-0.00874,0.38980,True,Ear Lobe,-2.54668,3.56423,-1.78712,0.51832
10557,0.51599,1.99761,0.32496,0.59044,False,Hamstrings,1.09204,1.19458,-1.78712,0.51832
10558,-3.21072,-0.57207,0.03027,0.12996,True,Ear Lobe,-0.39590,4.87649,-1.60822,1.53172
10559,-1.19363,2.91788,0.28030,0.52790,False,Hamstrings,1.17521,3.65611,-1.00713,0.78005
10560,-0.56441,-1.14879,0.28765,0.57386,True,Ear Lobe,1.73351,0.60839,-1.00713,0.78005
10561,-2.44386,-1.86911,0.11277,0.31777,True,Ear Lobe,2.67043,3.64337,1.88680,-0.58270
10562,1.25274,0.98921,0.02272,0.47423,False,Hamstrings,4.74246,0.97233,3.32268,1.68535
10563,-0.38284,-2.66409,-0.03003,0.51179,True,Ear Lobe,1.97153,3.02030,3.32268,1.68535
10564,-2.10166,3.39069,0.11411,0.22784,False,Hamstrings,0.01395,1.18583,-0.17580,2.02135
10565,1.84191,0.19291,0.11304,0.69650,True,Hamstrings,2.22160,0.28799,-0.17580,2.02135
10566,-1.99608,-0.73453,0.05170,0.59926,True,Ear Lobe,0.38286,2.97396,1.76797,2.17821
10567,0.90650,-2.01715,-0.06132,0.26867,True,Ear Lobe,0.64573,2.04776,-2.66627,0.46754
10568,0.61952,-1.02761,0.38004,0.43852,True,Ear Lobe,0.93339,3.74193,-4.07787,-0.55763
10569,-0.93196,-3.25349,0.06792,0.10426,True,Ear Lobe,-0.22232,3.68533,-2.31533,0.93802
10570,-6.15054,0.27756,0.40081,0.45949,True,Hamstrings,-2.36624,5.53971,-2.66838,1.70921
10571,-1.09813,1.94784,0.34070,0.49586,False,Hamstrings,0.64637,3.43208,-1.45680,1.36927
10572,-1.06321,-1.88923,0.26217,0.25085,True,Ear Lobe,-1.54335,1.19677,2.26291,0.81166
10573,2.56969,-1.96896,0.01588,0.40032,True,Ear Lobe,-2.82735,4.62695,-1.91716,-1.34336
10574,0.24213,-0.69233,0.11472,0.36980,True,Ear Lobe,1.46038,0.78124,0.98629,-0.51769
10575,-3.05737,0.44569,0.10763,0.34466,False,Glutes,4.43465,0.85843,0.98629,-0.51769
10576,-3.77656,0.37996,0.04557,0.61502,True,Hamstrings,3.41591,-1.68074,0.98629,-0.51769
10577,-0.33373,1.98486,0.15153,0.19099,False,Hamstrings,2.91349,1.55782,0.04652,0.61366
10578,1.21714,-1.19326,0.13460,0.19194,True,Ear Lobe,0.75119,6.32879,2.87016,1.24903
10579,1.38099,1.59747,-0.02095,0.53878,False,Hamstrings,4.30571,1.74269,1.77216,-0.14067
10580,1.51710,-0.67884,0.09510,0.39276,True,Ear Lobe,5.53062,-0.08286,-1.66762,0.79742
10581,-0.56917,1.23737,0.00426,0.03178,False,Hamstrings,-0.32258,3.91937,-2.42848,1.93116
10582,1.78848,-4.29042,0.12307,0.46937,True,Ear Lobe,-0.46093,-1.07492,0.18352,1.67301
10583,1.52031,-2.28627,-0.19054,0.40352,True,Ear Lobe,2.12667,-0.34076,0.18352,1.67301
10584,1.59393,-0.56638,0.07614,0.31286,True,Ear Lobe,-1.43904,4.23893,-3.46704,0.20004
10585,0.36778,2.08464,0.21547,0.37253,False,Hamstrings,2.05508,0.38923,-3.46704,0.20004
10586,-1.02386,0.62528,0.01707,0.32549,False,Hamstrings,-0.26456,-0.04095,-2.56200,3.60168
10587,-1.24964,1.25020,0.28535,0.64632,False,Hamstrings,0.38875,3.77991,-1.40640,1.41645
10588,1.58795,-2.88218,0.34784,0.47533,True,Ear Lobe,1.90626,-1.84725,-1.40640,1.41645
10589,1.99066,-1.55826,0.32144,0.62160,True,Ear Lobe,6.29243,0.25104,-1.40640,1.41645
10590,-2.04801,3.19519,0.05586,0.26870,False,Hamstrings,1.60557,2.14104,-2.81406,1.91879
10591,1.95923,-2.28659,0.03319,0.27195,True,Ear Lobe,0.10348,-1.24887,-3.19853,0.70361
10592,3.37894,-1.78027,0.24781,0.49422,True,Ear Lobe,-1.16847,0.47114,-3.28274,0.27858
10593,0.93439,-0.60503,0.04259,0.41290,True,Ear Lobe,-0.78122,-1.70710,-2.93717,0.23335
10594,2.62425,1.27011,0.24351,0.41215,False,Hamstrings,2.77605,3.40413,-2.93717,0.23335
10595,0.81093,-3.18718,0.21607,0.29685,True,Ear Lobe,1.64740,4.19851,4.70806,0.80432
10596,-2.50935,-3.56716,-0.05196,0.23849,True,Ear Lobe,-0.67230,5.26913,-1.94036,0.06812
10597,-3.09219,0.34377,0.15115,0.48039,True,Hamstrings,2.85017,1.85624,2.79275,3.12941
10598,0.57093,0.80807,0.23122,0.28367,False,Hamstrings,-0.07575,5.40216,0.35243,0.61248
10599,2.72005,-1.18525,-0.05966,0.54364,True,Ear Lobe,-1.81402,3.93751,3.25871,1.54019
10600,1.53085,-3.91065,0.01713,0.31797,True,Ear Lobe,-1.80686,0.61190,-0.36422,1.43867
10601,2.37276,-0.60402,0.12701,0.34182,True,Ear Lobe,1.65560,2.21789,0.40619,-0.40182
10602,-0.59613,-3.26976,0.07767,0.24258,True,Ear Lobe,3.05901,1.46801,1.94529,3.00328
10603,2.91103,0.81333,0.13052,0.43871,False,Hamstrings,1.94639,1.77012,2.44286,0.85385
10604,0.62553,-3.75984,-0.02194,0.06755,True,Ear Lobe,1.45858,2.96704,-2.49320,1.86461
10605,-0.41836,-2.25638,0.19929,0.33381,True,Ear Lobe,0.08152,1.15679,3.70571,0.85991
10606,0.02826,-0.47015,-0.01253,0.35242,True,Ear Lobe,-1.78092,3.40674,-2.61973,0.93552
10607,-0.90917,0.52110,0.25143,0.45480,False,Hamstrings,3.14850,0.99198,-2.61973,0.93552
10608,-1.74129,1.57044,0.10057,0.58047,False,Hamstrings,2.99655,-3.09544,-2.61973,0.93552
10609,0.62501,-2.46989,0.20915,0.30429,True,Ear Lobe,-1.34331,4.01169,0.85335,0.48706
10610,3.07998,0.12070,0.29033,0.55360,True,Hamstrings,-1.02471,0.10934,-2.13759,-1.50072
10611,3.52928,-1.94423,0.34517,0.56490,True,Ear Lobe,-2.57611,-1.12365,-3.10054,0.24444
10612,-1.15409,-1.87289,0.10892,0.32662,True,Ear Lobe,-0.92664,1.65850,-3.38527,0.20493
10613,-1.03695,-0.06056,0.12957,0.41807,True,Tongue,2.23289,3.00043,-1.28725,-0.70077
10614,2.14510,0.38740,0.03524,0.62937,True,Hamstrings,-0.73214,2.54545,3.61954,3.13512
10615,3.39455,-1.40949,0.08343,0.70133,True,Ear Lobe,3.15113,-2.67865,3.61954,3.13512
10616,-1.43262,1.35243,0.18562,0.40906,False,Hamstrings,-0.13430,-1.42199,3.61954,3.13512
10617,-0.06333,-3.76956,0.06708,0.27377,True,Ear Lobe,1.72229,-0.36684,3.61954,3.13512
10618,1.55792,1.33778,0.12473,0.12934,False,Hamstrings,-2.99884,4.42916,-2.89971,-0.18762
10619,-1.24146,-2.15975,0.10397,0.47958,True,Ear Lobe,3.58471,1.88188,2.34139,1.74975
10620,1.94799,2.01077,0.07525,0.42021,False,Hamstrings,1.80810,0.44094,0.63731,1.89786
10621,1.71128,0.10489,0.26818,0.57325,True,Hamstrings,0.02185,-0.22717,0.03922,2.28480
10622,-1.50690,0.82136,0.15620,0.36348,False,Hamstrings,0.40095,-1.42577,0.03922,2.28480
10623,-2.33585,1.89916,0.03107,0.36202,False,Hamstrings,-2.06822,5.22716,-0.76072,4.32176
10624,-0.53740,-1.56130,-0.09257,0.27839,True,Ear Lobe,-0.03894,-0.52043,-2.40525,1.57476
10625,-2.38587,-1.27952,0.09563,0.49315,True,Ear Lobe,-0.08820,-0.55500,-2.40525,1.57476
10626,-1.69009,3.00088,0.11115,0.66969,False,Hamstrings,1.68723,0.31109,-2.40525,1.57476
10627,2.37186,3.37806,0.13098,0.46092,False,Hamstrings,0.30375,-0.42077,-0.72478,-0.12513
10628,0.50815,2.92165,-0.03293,0.54707,False,Hamstrings,4.14285,-0.27688,3.20772,0.83224
10629,-4.30075,2.67015,0.12395,0.34454,False,Hamstrings,2.31689,5.57738,0.71325,1.62576
10630,1.27936,-0.84831,0.12704,0.31227,True,Ear Lobe,5.07946,4.24130,2.92689,0.03452
10631,-2.65233,1.50660,-0.04273,0.27921,False,Hamstrings,-3.96274,-0.03371,-3.36801,0.10946
10632,-1.46246,-1.69884,0.05127,0.42090,True,Ear Lobe,2.98562,2.01914,-3.36801,0.10946
10633,-0.52584,2.12445,0.07278,0.33405,False,Hamstrings,3.92962,-0.44323,-3.36801,0.10946
